nct_id,brief_title,overall_status,phase,start_date,completion_date,enrollment,sponsor_name,lead_or_collaborator,start_year,who_gap_period,condition
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"University College, London",collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Drugs for Neglected Diseases,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Drugs for Neglected Diseases,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Swiss Tropical & Public Health Institute,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Swiss Tropical & Public Health Institute,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"eResearch Technology, Inc.",collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"eResearch Technology, Inc.",collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Ministry of Health, Republic of Uzbekistan",collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Ministry of Health, Republic of Uzbekistan",collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,World Health Organization,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,World Health Organization,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Ministry of Public Health, Republic of Belarus",collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Ministry of Public Health, Republic of Belarus",collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,THINK TB & HIV Investigative Network,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,THINK TB & HIV Investigative Network,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,University of Liverpool,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,University of Liverpool,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Wits Health Consortium (Pty) Ltd,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Wits Health Consortium (Pty) Ltd,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Hackensack Meridian Health,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Hackensack Meridian Health,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"University of California, San Francisco",collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"University of California, San Francisco",collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Minsk Republican Research and Practical Centre for Pulmonology and Tuberculosis,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Minsk Republican Research and Practical Centre for Pulmonology and Tuberculosis,collaborator,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Medecins Sans Frontieres, Netherlands",lead,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Medecins Sans Frontieres, Netherlands",lead,2019.0,Post-WHO GAP,pulmonary tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,London School of Hygiene and Tropical Medicine,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,London School of Hygiene and Tropical Medicine,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Global Alliance for TB Drug Development,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Global Alliance for TB Drug Development,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"University College, London",collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"University College, London",collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Drugs for Neglected Diseases,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Drugs for Neglected Diseases,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Swiss Tropical & Public Health Institute,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Swiss Tropical & Public Health Institute,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"eResearch Technology, Inc.",collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"eResearch Technology, Inc.",collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Ministry of Health, Republic of Uzbekistan",collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Ministry of Health, Republic of Uzbekistan",collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,World Health Organization,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,World Health Organization,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Ministry of Public Health, Republic of Belarus",collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Ministry of Public Health, Republic of Belarus",collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,THINK TB & HIV Investigative Network,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,THINK TB & HIV Investigative Network,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,University of Liverpool,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,University of Liverpool,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Wits Health Consortium (Pty) Ltd,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Hackensack Meridian Health,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Hackensack Meridian Health,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"University of California, San Francisco",collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"University of California, San Francisco",collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Minsk Republican Research and Practical Centre for Pulmonology and Tuberculosis,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Minsk Republican Research and Practical Centre for Pulmonology and Tuberculosis,collaborator,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Medecins Sans Frontieres, Netherlands",lead,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"Medecins Sans Frontieres, Netherlands",lead,2019.0,Post-WHO GAP,extensively drug-resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,London School of Hygiene and Tropical Medicine,collaborator,2019.0,Post-WHO GAP,multi-drug resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,London School of Hygiene and Tropical Medicine,collaborator,2019.0,Post-WHO GAP,multi-drug resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Global Alliance for TB Drug Development,collaborator,2019.0,Post-WHO GAP,multi-drug resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Global Alliance for TB Drug Development,collaborator,2019.0,Post-WHO GAP,multi-drug resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"University College, London",collaborator,2019.0,Post-WHO GAP,multi-drug resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,"University College, London",collaborator,2019.0,Post-WHO GAP,multi-drug resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Drugs for Neglected Diseases,collaborator,2019.0,Post-WHO GAP,multi-drug resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Drugs for Neglected Diseases,collaborator,2019.0,Post-WHO GAP,multi-drug resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Swiss Tropical & Public Health Institute,collaborator,2019.0,Post-WHO GAP,multi-drug resistant tuberculosis
NCT04081077,PRACTECAL-PKPD Sub Study,UNKNOWN,PHASE2/PHASE3,2019-08-06,2022-09-30,240.0,Swiss Tropical & Public Health Institute,collaborator,2019.0,Post-WHO GAP,multi-drug resistant tuberculosis
